1.3527 	WARNING 	Movie2 stim could not be imported and won't be available
173.3279 	EXP 	window1: recordFrameIntervals = False
173.5815 	EXP 	fixation: autoDraw = True
173.8351 	EXP 	grating: autoDraw = True
173.9685 	EXP 	grating: autoDraw = False
174.1155 	DATA 	Keypress: left
174.1166 	EXP 	window1: recordFrameIntervals = False
174.1287 	EXP 	grating: autoDraw = False
174.1287 	EXP 	fixation: autoDraw = False
174.1287 	EXP 	grating: color = '[ 0.01258925  0.01258925  0.01258925] (rgb)'
174.1287 	EXP 	grating: pos = array([ 5.,  0.])
174.1287 	EXP 	grating: sf = array([ 8.,  8.])
174.1288 	EXP 	window1: recordFrameIntervals = False
174.3823 	EXP 	fixation: autoDraw = True
174.6359 	EXP 	grating: autoDraw = True
174.7694 	EXP 	grating: autoDraw = False
174.9564 	DATA 	Keypress: left
174.9574 	EXP 	window1: recordFrameIntervals = False
174.9696 	EXP 	grating: autoDraw = False
174.9696 	EXP 	fixation: autoDraw = False
174.9696 	EXP 	grating: color = '[ 0.11220185  0.11220185  0.11220185] (rgb)'
174.9696 	EXP 	grating: pos = array([-5.,  0.])
174.9696 	EXP 	grating: sf = array([ 8.,  8.])
174.9696 	EXP 	window1: recordFrameIntervals = False
175.2365 	EXP 	fixation: autoDraw = True
175.4768 	EXP 	grating: autoDraw = True
175.6103 	EXP 	grating: autoDraw = False
176.5047 	DATA 	Keypress: left
176.5056 	EXP 	window1: recordFrameIntervals = False
176.5179 	EXP 	grating: autoDraw = False
176.5179 	EXP 	fixation: autoDraw = False
176.5179 	EXP 	grating: color = '[ 0.01584893  0.01584893  0.01584893] (rgb)'
176.5179 	EXP 	grating: pos = array([ 5.,  0.])
176.5179 	EXP 	grating: sf = array([ 2.,  2.])
176.5179 	EXP 	window1: recordFrameIntervals = False
176.7715 	EXP 	fixation: autoDraw = True
177.0251 	EXP 	grating: autoDraw = True
177.1586 	EXP 	grating: autoDraw = False
177.5725 	DATA 	Keypress: right
177.5735 	EXP 	window1: recordFrameIntervals = False
177.5857 	EXP 	grating: autoDraw = False
177.5857 	EXP 	fixation: autoDraw = False
177.5857 	EXP 	grating: color = '[ 0.01778279  0.01778279  0.01778279] (rgb)'
177.5857 	EXP 	grating: pos = array([ 5.,  0.])
177.5857 	EXP 	grating: sf = array([ 2.,  2.])
177.5857 	EXP 	window1: recordFrameIntervals = False
177.8526 	EXP 	fixation: autoDraw = True
178.0929 	EXP 	grating: autoDraw = True
178.2263 	EXP 	grating: autoDraw = False
178.9873 	DATA 	Keypress: right
178.9882 	EXP 	window1: recordFrameIntervals = False
179.0005 	EXP 	grating: autoDraw = False
179.0005 	EXP 	fixation: autoDraw = False
179.0005 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
179.0005 	EXP 	grating: pos = array([ 5.,  0.])
179.0005 	EXP 	grating: sf = array([ 8.,  8.])
179.0005 	EXP 	window1: recordFrameIntervals = False
179.2675 	EXP 	fixation: autoDraw = True
179.5077 	EXP 	grating: autoDraw = True
179.6412 	EXP 	grating: autoDraw = False
179.8683 	DATA 	Keypress: right
179.8693 	EXP 	window1: recordFrameIntervals = False
179.8814 	EXP 	grating: autoDraw = False
179.8814 	EXP 	fixation: autoDraw = False
179.8814 	EXP 	grating: color = '[ 0.01778279  0.01778279  0.01778279] (rgb)'
179.8814 	EXP 	grating: pos = array([-5.,  0.])
179.8814 	EXP 	grating: sf = array([ 2.,  2.])
179.8815 	EXP 	window1: recordFrameIntervals = False
180.1350 	EXP 	fixation: autoDraw = True
180.3886 	EXP 	grating: autoDraw = True
180.5221 	EXP 	grating: autoDraw = False
181.3364 	DATA 	Keypress: left
181.3375 	EXP 	window1: recordFrameIntervals = False
181.3496 	EXP 	grating: autoDraw = False
181.3496 	EXP 	fixation: autoDraw = False
181.3496 	EXP 	grating: color = '[ 0.11220185  0.11220185  0.11220185] (rgb)'
181.3496 	EXP 	grating: pos = array([-5.,  0.])
181.3496 	EXP 	grating: sf = array([ 8.,  8.])
181.3497 	EXP 	window1: recordFrameIntervals = False
181.6032 	EXP 	fixation: autoDraw = True
181.8569 	EXP 	grating: autoDraw = True
181.9903 	EXP 	grating: autoDraw = False
182.1773 	DATA 	Keypress: left
182.1784 	EXP 	window1: recordFrameIntervals = False
182.1905 	EXP 	grating: autoDraw = False
182.1905 	EXP 	fixation: autoDraw = False
182.1905 	EXP 	grating: color = '[ 0.01584893  0.01584893  0.01584893] (rgb)'
182.1905 	EXP 	grating: pos = array([-5.,  0.])
182.1905 	EXP 	grating: sf = array([ 2.,  2.])
182.1906 	EXP 	window1: recordFrameIntervals = False
182.4441 	EXP 	fixation: autoDraw = True
182.6977 	EXP 	grating: autoDraw = True
182.8312 	EXP 	grating: autoDraw = False
182.9248 	DATA 	Keypress: left
182.9258 	EXP 	window1: recordFrameIntervals = False
182.9380 	EXP 	grating: autoDraw = False
182.9380 	EXP 	fixation: autoDraw = False
182.9380 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
182.9380 	EXP 	grating: pos = array([ 5.,  0.])
182.9380 	EXP 	grating: sf = array([ 8.,  8.])
182.9381 	EXP 	window1: recordFrameIntervals = False
183.1916 	EXP 	fixation: autoDraw = True
183.4452 	EXP 	grating: autoDraw = True
183.5786 	EXP 	grating: autoDraw = False
183.6722 	DATA 	Keypress: left
183.6732 	EXP 	window1: recordFrameIntervals = False
183.6854 	EXP 	grating: autoDraw = False
183.6854 	EXP 	fixation: autoDraw = False
183.6854 	EXP 	grating: color = '[ 0.01778279  0.01778279  0.01778279] (rgb)'
183.6854 	EXP 	grating: pos = array([ 5.,  0.])
183.6854 	EXP 	grating: sf = array([ 2.,  2.])
183.6855 	EXP 	window1: recordFrameIntervals = False
183.9390 	EXP 	fixation: autoDraw = True
184.1926 	EXP 	grating: autoDraw = True
184.3261 	EXP 	grating: autoDraw = False
184.8869 	DATA 	Keypress: right
184.8879 	EXP 	window1: recordFrameIntervals = False
184.9000 	EXP 	grating: autoDraw = False
184.9000 	EXP 	fixation: autoDraw = False
184.9000 	EXP 	grating: color = '[ 0.01584893  0.01584893  0.01584893] (rgb)'
184.9000 	EXP 	grating: pos = array([ 5.,  0.])
184.9000 	EXP 	grating: sf = array([ 8.,  8.])
184.9001 	EXP 	window1: recordFrameIntervals = False
185.1536 	EXP 	fixation: autoDraw = True
185.4072 	EXP 	grating: autoDraw = True
185.5407 	EXP 	grating: autoDraw = False
185.7144 	DATA 	Keypress: right
185.7154 	EXP 	window1: recordFrameIntervals = False
185.7275 	EXP 	grating: autoDraw = False
185.7275 	EXP 	fixation: autoDraw = False
185.7275 	EXP 	grating: color = '[ 0.11220185  0.11220185  0.11220185] (rgb)'
185.7275 	EXP 	grating: pos = array([-5.,  0.])
185.7275 	EXP 	grating: sf = array([ 8.,  8.])
185.7276 	EXP 	window1: recordFrameIntervals = False
185.9812 	EXP 	fixation: autoDraw = True
186.2348 	EXP 	grating: autoDraw = True
186.3682 	EXP 	grating: autoDraw = False
187.0892 	DATA 	Keypress: left
187.0902 	EXP 	window1: recordFrameIntervals = False
187.1024 	EXP 	grating: autoDraw = False
187.1024 	EXP 	fixation: autoDraw = False
187.1024 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
187.1024 	EXP 	grating: pos = array([ 5.,  0.])
187.1024 	EXP 	grating: sf = array([ 2.,  2.])
187.1024 	EXP 	window1: recordFrameIntervals = False
187.3693 	EXP 	fixation: autoDraw = True
187.6096 	EXP 	grating: autoDraw = True
187.7431 	EXP 	grating: autoDraw = False
187.8233 	DATA 	Keypress: left
187.8244 	EXP 	window1: recordFrameIntervals = False
187.8365 	EXP 	grating: autoDraw = False
187.8365 	EXP 	fixation: autoDraw = False
187.8365 	EXP 	grating: color = '[ 0.01584893  0.01584893  0.01584893] (rgb)'
187.8365 	EXP 	grating: pos = array([-5.,  0.])
187.8365 	EXP 	grating: sf = array([ 2.,  2.])
187.8365 	EXP 	window1: recordFrameIntervals = False
188.1034 	EXP 	fixation: autoDraw = True
188.3437 	EXP 	grating: autoDraw = True
188.4771 	EXP 	grating: autoDraw = False
188.5840 	DATA 	Keypress: left
188.5850 	EXP 	window1: recordFrameIntervals = False
188.5972 	EXP 	grating: autoDraw = False
188.5972 	EXP 	fixation: autoDraw = False
188.5972 	EXP 	grating: color = '[ 0.01584893  0.01584893  0.01584893] (rgb)'
188.5972 	EXP 	grating: pos = array([ 5.,  0.])
188.5972 	EXP 	grating: sf = array([ 8.,  8.])
188.5973 	EXP 	window1: recordFrameIntervals = False
188.8644 	EXP 	fixation: autoDraw = True
189.1045 	EXP 	grating: autoDraw = True
189.2379 	EXP 	grating: autoDraw = False
189.2647 	DATA 	Keypress: left
189.2657 	EXP 	window1: recordFrameIntervals = False
189.2780 	EXP 	grating: autoDraw = False
189.2780 	EXP 	fixation: autoDraw = False
189.2780 	EXP 	grating: color = '[ 0.01584893  0.01584893  0.01584893] (rgb)'
189.2780 	EXP 	grating: pos = array([ 5.,  0.])
189.2780 	EXP 	grating: sf = array([ 2.,  2.])
189.2780 	EXP 	window1: recordFrameIntervals = False
189.5316 	EXP 	fixation: autoDraw = True
189.7852 	EXP 	grating: autoDraw = True
189.9187 	EXP 	grating: autoDraw = False
190.1324 	DATA 	Keypress: right
190.1334 	EXP 	window1: recordFrameIntervals = False
190.1456 	EXP 	grating: autoDraw = False
190.1456 	EXP 	fixation: autoDraw = False
190.1456 	EXP 	grating: color = '[ 0.1  0.1  0.1] (rgb)'
190.1456 	EXP 	grating: pos = array([ 5.,  0.])
190.1456 	EXP 	grating: sf = array([ 8.,  8.])
190.1456 	EXP 	window1: recordFrameIntervals = False
190.3992 	EXP 	fixation: autoDraw = True
190.6528 	EXP 	grating: autoDraw = True
190.7862 	EXP 	grating: autoDraw = False
190.8264 	DATA 	Keypress: right
190.8274 	EXP 	window1: recordFrameIntervals = False
190.8396 	EXP 	grating: autoDraw = False
190.8396 	EXP 	fixation: autoDraw = False
190.8396 	EXP 	grating: color = '[ 0.01778279  0.01778279  0.01778279] (rgb)'
190.8396 	EXP 	grating: pos = array([-5.,  0.])
190.8396 	EXP 	grating: sf = array([ 8.,  8.])
190.8397 	EXP 	window1: recordFrameIntervals = False
191.0932 	EXP 	fixation: autoDraw = True
191.3468 	EXP 	grating: autoDraw = True
191.4803 	EXP 	grating: autoDraw = False
191.5872 	DATA 	Keypress: right
191.5882 	EXP 	window1: recordFrameIntervals = False
191.6004 	EXP 	grating: autoDraw = False
191.6004 	EXP 	fixation: autoDraw = False
191.6004 	EXP 	grating: color = '[ 0.01995262  0.01995262  0.01995262] (rgb)'
191.6004 	EXP 	grating: pos = array([ 5.,  0.])
191.6004 	EXP 	grating: sf = array([ 8.,  8.])
191.6004 	EXP 	window1: recordFrameIntervals = False
191.8540 	EXP 	fixation: autoDraw = True
192.1076 	EXP 	grating: autoDraw = True
192.2411 	EXP 	grating: autoDraw = False
192.2679 	DATA 	Keypress: right
192.2690 	EXP 	window1: recordFrameIntervals = False
192.2811 	EXP 	grating: autoDraw = False
192.2811 	EXP 	fixation: autoDraw = False
192.2811 	EXP 	grating: color = '[ 0.01995262  0.01995262  0.01995262] (rgb)'
192.2811 	EXP 	grating: pos = array([-5.,  0.])
192.2811 	EXP 	grating: sf = array([ 8.,  8.])
192.2812 	EXP 	window1: recordFrameIntervals = False
192.5480 	EXP 	fixation: autoDraw = True
192.7883 	EXP 	grating: autoDraw = True
192.9218 	EXP 	grating: autoDraw = False
193.0020 	DATA 	Keypress: left
193.0030 	EXP 	window1: recordFrameIntervals = False
193.0153 	EXP 	grating: autoDraw = False
193.0153 	EXP 	fixation: autoDraw = False
193.0153 	EXP 	grating: color = '[ 0.01995262  0.01995262  0.01995262] (rgb)'
193.0153 	EXP 	grating: pos = array([-5.,  0.])
193.0153 	EXP 	grating: sf = array([ 8.,  8.])
193.0153 	EXP 	window1: recordFrameIntervals = False
193.2689 	EXP 	fixation: autoDraw = True
193.5224 	EXP 	grating: autoDraw = True
193.6559 	EXP 	grating: autoDraw = False
193.6827 	DATA 	Keypress: left
193.6959 	EXP 	grating: autoDraw = False
193.6959 	EXP 	fixation: autoDraw = False
193.6959 	EXP 	thanksMsg: autoDraw = True
195.0575 	DATA 	Keypress: right
